IYEAR	OPERATOR_ID	RPTID	NAME	OPSTREET	OPCITY	OPCOUNTY	OPSTATE	OPZIP	IHOUR	IDATE	ACSTREET	ACCITY	ACSTATE	ACCOUNTY	ACZIP	LATITUDE	LONGITUDE	CLASS	IFED	LRTYPE	LRTYPE_TEXT	LEAK	LEAK_TEXT	PUNC_DIAM	RUPTURE	RUPTURE_TEXT	RUPLN	PROPLN	FATAL	EFAT	GPFAT	NFAT	INJURE	EINJ	GPINJ	NINJ	PRPTY	GASPRP	OPPRP	PPPRP	IGNITE	EXPLO	EVAC	EVACNO	EVAC_REASON	EVAC_REASON_TEXT	STHH	STMN	TELRN	TELDT	INC_PRS	MAOP	MAOPEST	MAOPTST	TYSYS	TYSYS_TEXT	TYSYSO	PRTFL	PRTFL_TEXT	PRTFLO	MLKD	MLKD_TEXT	PLAS_DUCT	PLAST_JNT	PLAS_BRIT	MLKDO	PRTYR	NPS	WALLTHK	SPEC	SMYS	SEAM	VALVE	MANU	MANYR	LOCLK	LOCLK_TEXT	LOCLKO	CAUSE	CAUSE_TEXT	CAUSE_DETAILS_TEXT	PIPE_COAT	PIPE_COAT_TEXT	VIS_EXAM	VIS_EXAM_TEXT	VIS_EXAMO	COR_CAUSE	COR_CAUSE_TEXT	COR_CAUSEO	PROT	CPYR	PREV_DAM	PREV_DAM_YR	PREV_DAM_MO	EARTH_MOVE	EARTH_MOVE_TEXT	EARTH_MOVEO	FLOODS	FLOODS_TEXT	FLOODSO	TEMPER	TEMPER_TEXT	TEMPERO	THIRD_PARTY_GRP	THIRD_PARTY_GRP_TEXT	THIRD_PARTY_TYPE	THIRD_PARTY_TYPE_TEXT	THIRD_PARTY_TYPEO	NOTIF	NOTIF_DATE	NOTIF_RCVD	NOTIF_RCVD_TEXT	MARKED	TEMP_MARK	TEMP_MARK_TEXT	PERM_MARK	ACC_MARK	ACC_MARK_TEXT	MKD_IN_TIME	FIRE_EXPLO	FIRE_EXPLO_TEXT	PIPE_BODY	PIPE_BODY_TEXT	PIPE_BODYO	COMPONENT	COMPONENT_TEXT	COMPONENTO	JOINT	JOINT_TEXT	JOINTO	BUTT	BUTT_TEXT	BUTTO	FILLET	FILLET_TEXT	FILLETO	PIPE_SEAM	PIPE_SEAM_TEXT	PIPE_SEAMO	FAIL_TYPEMAT	FAIL_TYPECONS	CONS_DEF	CONS_DEF_TEXT	PIPE_DAMAGE	PRS_TEST	TEST_MO	TEST_DAY	TEST_YR	TEST_TP	TEST_PRS	MALFUNC	MALFUNC_TEXT	MALFUNCO	THREADS	THREADS_TEXT	THREADSO	IO_TYPE	IO_TYPE_TEXT	IO_TYPEO	IO_DRUG	IO_ALCO	IO_QUAL	IO_QUAL_HRS	MISC	UNKNOWN	UNKNOWN_TEXT	DEPTH_COV	PNAME	PTEL	PEMAIL	NARRATIVE
2005	22182	20050099	WASHINGTON GAS	101 CONSTITUTION AVE	WASHINGTON	WASHINGTON	DC	20080	337	3/24/2005	4224 23RD PKWY	TEMPLE HILLS	MD	PRINCE GEORGE'S	20748	38.82	-79.9	2	NO	4	OTHER								0	0	0	0	0	0	0	0	100000	0	0	100000	YES	NO	NULL				0	20	753721	3/24/2005	20	20	TEST PRESSURE	20	2	METER SET		5	OTHER		1	STEEL					1955												25	OTHER	UNKNOWN																												NULL				NULL			NULL			NULL																									NULL	NULL																				1	INVESTIGATION COMPLETE		"ROMELIA KEMP, SAFETY SUPERVISOR"	7037505564	RKEMP@WASHGAS.COM	"THE PRINCE GEORGES COUNTY FIRE DEPARTMENT'S INVESTIGATION IS UNDERWAY.  THE METER WAS MISSING AT THE FIRE BOARDS ARRIVAL AS ADVISED.  THE FIRE DEPARTMENT ALSO ADVISED THAT THEIR PERSONNEL TURNED THE GAS OFF AT THE HIGH PRESSURE STOPCOCK JUST INSIDE THE BUILDING WALL.  NO EVIDENCE OF HEAT EFFECTS IN THE IMMEDIATE AREA OF THE METER BUILDUP.  THE EQUIPMENT IN THE ARE OF WHERE THE METER SHOULD HAVE BEEN, REMAINED INTACT.  THE METER HAS NOT BEEN LOCATED AT THIS TIME.  UNUSUAL ADAPTATIONS WERE IN PLACE AT THE METER CONNECTION.  FOUL PLAY IS UNDER CONSIDERATION.  PER WASHINGTON GAS RECORDS THE METER WAS IN PLACE ON 3-21-05.  THE INVESTIGATION CONTINUES.     10-24-2007  OUR CONTACT WITH THE PRINCE GEORGE'S COUNTY FIRE/EMS DEPARTMENT HAS REVEALED THAT THE INVESTIGATIVE OFFICER ASSIGNED THIS CASE HAS SINCE RETIRED.  NO CAUSE HAS YET TO BE DETERMINED, THE CASE REMAINS IN A PENDING STATUS.  FROM WHAT WE'RE TOLD IT WILL REMAIN IN THIS STATE INDEFINITELY."
2005	18496	20050100	SOUTHERN CONNECTICUT GAS COMPANY	855 MAIN STREET	BRIDGEPORT	FAIRFIELD	CT	06604	210	6/16/2005	551 WOODIN STREET	HAMDEN	CT	NEW HAVEN	06518	41.35	-72.9	2	NO	4	OTHER								0	0	0	0	0	0	0	0	75000	0	0	75000	NO	YES	NULL				0	40	762302	6/16/2005	20	25	TEST PRESSURE	90	3	SERVICE LINE		5	OTHER	SERVICE PIPE	3	POLYETHYLENE PLASTIC	YES				2005	0.5	0.09	PE 2406	100			RINKER MATERIALS - POLYPITE	2005	2	UNDER PAVEMENT		14	MATERIAL AND/OR WELD FAILURES	BODY OF PIPE																												NULL				NULL			NULL			NULL			5	OTHER	SEE PART G																	YES	1	POOR WORKMANSHIP	NO	YES	6	13	2005		105																	36	"AMOS F BARNES, MANAGER SCG CONSTRUCTION"	2037957654	ABARNES@SOCONNGAS.COM	"FROM F5-14 SHEAR FAILURE AT CONNECTION TO SERVICE TEE.  THE INCIDENT OCCURRED WHEN A PLASTIC SERVICE FAILED AT THE CONNECTION TO A STEEL MAIN.  THE PLASTIC PROTECTIVE SLEEVE APPARENTLY SLIPPED OUT OF POSITION DURING THE BACKFILLING OPERATION AND ALLOWED THE PLASTIC SERVICE PIPE TO FAIL IN SHEAR AT THE CONNECTION TO THE STEEL SERVICE TEE.  THE GAS THEN MIGRATED INTO THE SANITARY SEWER SYSTEM AND INTO THE SINGLE FAMILY HOME AT 551 WOODIN ST.  IT APPARENTLY LEAKED INTO THE WALLS AND WAS IGNITED BY THE OPERATION OF A LIGHT SWITCH.  THERE WAS NO FIRE OR INJURIES, BUT THERE WAS APPROXIMATELY $75,000.00 OF DAMAGE TO THE HOUSE."
2005	1840	20050101	BROWNSVILLE UTILITIES  DEPARTMENT	25 N  LAFAYETTE	BROWNSVILLE	HAYWOOD	TN	38012	1430	6/27/2005	HWY 76 SOUTH MILE MARKER 7	BROWNSVILLE	TN	HAYWOOD	38012	35.49	89.26	1	NO	4	OTHER								0	0	0	0	1	0	1	0	14700	700	9000	5000	NO	NO	NULL				1		763659	6/28/2005	98	125	49 CFR SEC 192.619(a)(30)		4	PRESSURE LIMITING AND REGULATING FACILITY		1	BODY OF PIPE		1	STEEL					1966	2	0.15	API 5L						3	ABOVE GROUND		11	OTHER OUTSIDE FORCE DAMAGE	"CAR, TRUCK OR OTHER VEHICLE NOT RELATED TO EXCAVATION ACTIVITY"																												NULL				NULL			NULL			NULL																									NULL	NULL																							"RUSS STOOTS, ENGINEERING DEPARTMENT"	7317728845	RSTOOTS@BUDUTIL.COM	"ON JUNE 27, 2005 A 1995 PONYIAC GRAN AM CARRYING DONNA MANN (APPROX. AGE 60), TAYLOR KILLEN (AGE 10), AND KATIE LADEWELL (AGE 11) WAS TRAVELING NORTH ON STATE ROUTE 76.  THE VEHICLE VEERED OFF THE WEST SIDE OF THE ROAD AND TRAVELED 165' ON THE SHOULDER OF THE RAOD.  THEN THE VEHICLE TRAVELED DOWN THE EMBARKMENT AND STRUCK A DISTRICT REGULATOR STATION (HWY 76@KOKO). AFTER IMPACT THE VEHICLE TRAVELED 30¿ AND HIT A TREE AND CAME TO REST.  APPROXIMATELY 75 CUSTOMERS GAS SERVICES WERE DISRUPTED DUE TO THE CAR WRECK.  WE CLOSED ALL VALVES NECESSARY AHEAD OF THE METER SETS BEFORE REPRESSURIZING THE SYSTEM.  THE BROWNSVILLE UTILITY DEPARTMENT RESTORED SERVICE TO MOST OF THE CUSTOMERS THE NIGHT OF 6/27/05.  CUSTOMERS THAT USED THE GAS FOR HEATING HAD THEIR SERVICED RESTORED LATER.  THE MORNING OF 6/28/05 WE FOUND OUT THAT MRS DONNA MANN HAD BEEN HOSPITALIZED.  WE THEN CONTACTED THE TENNESSEE REGULATORY AUTHORITY AND THE US DEPARTMENT OF TRANSPORTATION.  MRS. DONNA MANN WAS RELEASED FROM THE HOSPITAL THE AFTERNOON OF 6/29/05.  ALSO FIND ATTACHED PHOTO'S OF TH WRECK OF AND THE ACCIDENT REPORT FROM THE TENNESSEE HIGHWAY PATROL."
2005	18508	20050102	SOUTHERN INDIANA GAS AND ELECTRIC COMPANY	20 NW FOURTH STREET	EVANSVILLE	VANDERBURGH	IN	477081724	1500	6/27/2005	1305 W. VIRGINIA ST.	EVANSVILLE	IN	VANDERBURGH	47708	37.98273	-85.58221	3	NO	4	OTHER								2	0	2	0	1	0	1	0	0	0	0	0	YES	NO	YES	20	2	PRECAUTIONARY	0	30	763603	6/27/2005	55	60	TEST PRESSURE	100	3	SERVICE LINE		3	JOINT		1	STEEL					1966	1.25	0.14	API 5L		SEAMLESS		UNKNOWN	1966	4	UNDER GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR	1	ROAD WORK		YES	6/21/2005	1	ONE-CALL SYSTEM	YES	3	PAINT	NO	1	ACCURATE	YES																									NULL	NULL																							"RICK L. SLAGLE, MANAGER ENGINEERING SERVICES"	8124914611	RLSLAGLE@VECTREN.COM	"EXCAVATOR WORKING ON ROADS PULLED A 1 1/4"" STEEL SERVICE FROM A COMPRESSION COUPLING AT THE SERVICE TEE.  GAS ESCAPING TO ATMOSPHERE WAS IGNITED BY AN UNDETERMINED IGNITION SOURCE.  TWO INDIVIDUALS WERE BURNED.  ONE OF THE INDIVIDUALS WAS ADMITTED TO THE HOSPITAL FOR TREATMENT OF HIS BURNS.  EVANSVILLE FIRE DEPARTMENT EVACUATED A 2 BLOCK AREA AS A PRECAUTION.  GAS WAS SHUT-OFF BY SQUEEZING THE PIPE IN AN AREA AWAY FROM THE LEAKAGE AND IGNITED GAS."
2005	14210	20050103	OKLAHOMA NATURAL GAS COMPANY	401 N HARVEY AVENUE	OKLAHOMA CITY	OKLAHOMA	OK	73102-3470	1640	6/23/2005	"HIGHWAY 9, 4.5 MILES WEST OF STIGLER"	STIGLER	OK	HASKELL	74462	35.25	-95.20	2	NO	1	LEAK	3	PUNCTURE	3					0	0	0	0	0	0	0	0	82420	1989	80431	0	NO	NO	NULL				1	40	763329	6/24/2005	165	220	49 CFR SEC 192.619(a)(30)		1	MAIN		1	BODY OF PIPE		1	STEEL					1946	4	0.2	API 5L	24000	ERW				4	UNDER GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR	6	PHONE/CABLE/FIBER		YES	6/17/2005	1	ONE-CALL SYSTEM	YES	1	FLAGS	YES	2	INACCURATE	YES																									NULL	NULL																						30	"STEVE MURRY, MANAGER I"	9186844438	SMURRY@ONG.COM	"EXCAVATOR DAMAGED ONG'S 4 INCH HIGH PRESSURE DISTRIBUTION LINE THAT SERVES THE TOWN OF STIGLER, OKLAHOMA.  1623 ACCOUNTS WERE LOST DUE TO THIS INCIDENT."
2005	12342	20050104	MEMPHIS LIGHT GAS & WATER DIVISION	220 SOUTH MAIN ST.	MEMPHIS	SHELBY	TN	381010430	1151	6/28/2005	REED HOOKER ROAD 100' N GEORGE R JAMES	SHELBY	TN		38028	35.18	89.67	3	NO	1	LEAK	3	PUNCTURE	2					0	0	0	0	0	0	0	0	104309	2979	1330	100000	YES	NO	NULL				0	24	763713	6/28/2005	85	99	TEST PRESSURE	150	1	MAIN		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC					1998	8	0.78	ASTMD 2513	3500	EXTRUDED	BALL	PLEXCO POLYPIPE		2	UNDER PAVEMENT		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR	1	ROAD WORK		YES	6/21/2005	1	ONE-CALL SYSTEM	YES			YES	1	ACCURATE	YES																									NULL	NULL																						14	"GENE CRAWFORD, ASSISTANT MANAGER, DISTRIBUTION SUPPORT"	9013201420	GCRAWFORD@MLGW.ORG	"ON JUNE 28, 2005, STABILIZATION INC., WAS WORKING APPROXIMATELY 100' NORTH OF GEORGE R JAMES RD. ON REED HOOKER RD WHEN THEIR 55-250 PULVIMIXER PUNCTURED A 8"" PE GAS LINE.  THE RELEASE OF GAS WAS FOLLOWED BY IGNITION RESULTING IN DAMAGE TO THE PULVIMIXER AND THEIR EMPLOYEE, MR. DERRICK MOORE, BEING TRANSPORTED TO THE HOSPITAL WHERE HE WAS TREATED AND RELEASED APPROXIMATELY ONE AND ONE HALF HOURS AFTER BEING SEEN BY THE DOCTOR."
2005	13710	20050105	NICOR GAS	1888 FERRY ROAD	NAPERVILLE	DUPAGE	IL	60563	1230	6/28/2005	1222 S. KENILWORTH AVENUE	BERWYN	IL	COOK				3	NO	3	N/A								0	0	0	0	1	1	0	0	0	0	0	0	YES	NO	NULL				0	15	763748	6/28/2005	1	1	49 CFR SEC 192.619(a)(30)		3	SERVICE LINE		5	OTHER	NO FAILURE OCCURED	2	CAST/WROUGHT IRON														1	OPEN DITCH		23	INCORRECT OPERATION	INCORRECT OPERATION																												NULL				NULL			NULL			NULL																									NULL	NULL												3	FAILURE TO FOLLOW PROCEDURES									36	LETICIA QUEZADA	6303882316	LQUEZAD@NICOR.COM	"EMPLOYEE WAS CONDUCTING A SCHEDULED ROUTINE LEAK REPAIR.  WHILE IN THE PROCESS OF REMOVING THE TAP CONNECTION FROM THE MAIN TO THE SERVICE LINE, AN UNAPPROVED NON-INTRINSICALLY SAFE TOOL WAS USED TO REMOVE BOLTS FROM THE TEE CONNECTION, CAUSING IGNITION OF THE GAS.  EMPLOYEE WAS HOSPITALIZED WITH BURNS TO FOREARMS AND FACE.    NOTE:  PRESSURE AT TIME OF INCIDENT WAS APPROX. 7"" W.C. (.25 PSIG).  MAOP OF .3 PSIG.  ONLINE ENTRY DOES NOT ALLOW .25 PSIG OR .3 PSIG AS VALID ENTRY.  ONLY WHOLE INTEGERS ALLOWED, THEREFORE 1 PSIG WAS ENTERED TO SUBMIT REPORT."
2005	22350	20050106	WELCH GAS COOPERATIVE ASSOCIATION	127 WYOMING STREET - PO BOX 798	WELCH	MCDOWELL	WV	24801	1310	6/17/2005	ROUTE 52 - SOUTH	WELCH	WV	MCDOWELL	24801	37.40003	81.53441	1	NO	4	OTHER								0	0	0	0	0	0	0	0	200000	50	100	199850	YES	NO	NULL				1	25		6/17/2005	35	60	TEST PRESSURE	100	3	SERVICE LINE		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC						0.75								1	OPEN DITCH		10	OTHER OUTSIDE FORCE DAMAGE	FIRE/EXPLOSION AS PRIMARY CAUSE																												NULL				NULL			NULL			NULL	1	MAN MADE																							NULL	NULL																							"RONNIE CLEMINS, OPERATIONS MANAGER"	3044363295	WELCHGAS1969@HOTMAIL.COM	"STATEMENT BY RONNIE CLEMINS, OPERATIONS MANAGER OF WELCH GAS CO-OP, FIRE AT AMBULANCE AUTHORITY 6/17/05 - 1:10 PM    WELCH CITY DISPATCHER CALLS FOR GAS TRUCK #3 OR #4 TO GO TO THE AMBULANCE AUTHORITY AT MAITLAND AND CUT GAS OFF.  THE BUILDING WAS ON FIRE AT ABOUT 1:12PM.  GAS TRUCK #3 WAS IN HEMPHILL GETTING GAS READINGS.  SO HE CALLED GAS TRUCK #4 TO RESPOND TO THE SCENE; HE WAS CLOSER.    IN THE MEANTIME, GAS TRUCKS #2 AND #6 WERE AT THE BANTAM MARKET WHICH IS ABOUT 200 FEET AWAY FROM THE SCENE.    GAS TRUCK #6 WENT BEHIND THE BUILDING TO CUT GASS OFF AT THE METER.  HE DID NOT KNOW THE GAS LINE WAS ON FIRE AT THE CORNER OF THE BUILDING.  THE FLAMES WERE TO HOT FOR HIM TO CUT THE METER OFF SO HE WENT BACK AROUND TO THE FRONT OF THE BUILDING.    BOBBY BOWMAN, WELCH CHIEF OF POLICE SHOWED UP STOPPING ALL TRAFFIC.    THEN THE FIRE DEPARTMENT CAME AND STARTED SPRAYING WATER ON THE BUILDING.    GAS TRUCK #4 ARRIVES ON THE SCENE.  HE SEES THAT SPRAYING WATER DOESN'T HELP SO HE REALIZES THE GAS LINE IS ON FIRE.  HE THEN PUTS A SQUEEZE OFF ON THE 3/4"" GAS LINE TO SHUT IT OFF.    HE ESTIMATES THE GAS HAD BEEN BLOWINGFOR AN ESTIMATED 7-10 MINUTES.    GAS TRUCK #3 ARRIVES ON THE SCENE AND TALKS TO BOBBY BOWMAN AND GAS TRUCK #4 ABOUT THE NATURE OF THE FIRE.  WHILE STANDING THERE WE SEE MR. THOMAS, WORKER FOR GLEM CORPORATION CARRYING A PROPANE TANK AND TORCH AROUND BEHIND THE BUILDING AND LATER HE PUT IT IN HIS OWN TRUCK.  I ASKED WHAT HAPPENED.  HE SAID HE JUST GOT BACK FROM LUNCH AND FIRED HIS TORCH UP AND THAT'S ALL HE KNOWS.  HE SAID THERE WAS A GAS LEAK OR SOMETHING.  I TOLD HIM THERE WAS NO GAS LEAK THAT HE LAID HIS TORCH ON THE GAS LINE.  HE REPLIED, ""I DON'T KNOW WHAT HAPPENED.""    THE OWNER OF THE NEW BUILDING THAT WAS UNDER CONSTRUCTION HAD MADE A REQUEST TO HAVE THE GAS LINE LOCATED AND MARKED SO HIS CONTRACTORS WOULD KNOW WHERE THE GAS LINE WAS AND COULD AVOID IT.  THIS REQUEST WAS ANSWERED AND THE GAS LINE WAS UNCOVERED AND MAKED BY SIGNS READING ""GAS LINE - DANGER"".  THE REQUEST TO LOCATE AND THE ACTUAL LOCATING AND MARKING OF GAS LINES IN THE STATE OF WEST VIRGINIA ARE MANDATED BY STATE LAW.  THE LAWS WERE FOLLOWED BY BOTH THE PROPERTY OWNER AND THE GAS CO-OP.      SEVERAL OTHER THINGS WERE SAID AND DONE TO MAKE ME BELIEVE THAT'S WHAT HAPPENED.  HUMAN MISTAKE; IT HAPPENS TO EVERYONE SOMETIME."
2005	4499	20050107	CENTERPOINT ENERGY	PO BOX 2628	HOUSTON	HARRIS	TX	772522628	939	6/6/2005	RANKIN RD @ EAST HARDY	HOUSTON	TX	HARRIS	77032	29.97	-94.61	3	NO	1	LEAK	3	PUNCTURE	1					0	0	0	0	0	0	0	0	63232	6759	56473	0	NO	NO	NULL				12	6	761711	6/6/2005	125	175	TEST PRESSURE	550	1	MAIN		1	BODY OF PIPE		1	STEEL					1975	12	0.28	API 5L						2	UNDER PAVEMENT		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR	3	WATER		YES	5/17/2005	1	ONE-CALL SYSTEM	YES	2	STAKES	YES	1	ACCURATE	YES																									NULL	NULL																						138	"TAL R. CENTERS, JR., DIRECTOR, GAS OPERATIONS & SYSTEM INTEG"	7139678093	TALMADGE.CENTERS@CENTERPOINTENERGY.COM	"THIRD PARTY DAMAGED A 12"" H.P. STEEL MAIN WITH A BORING TOOL WHILE INSTALLING A WATER MAIN."
2005	6141	20050108	PUBLIC SERVICE COMPANY OF NEW MEXICO	"414 SILVER AVENUE, SW"	ALBUQUERQUE	BERNALILLO	NM	87102	440	7/5/2005	7066 AND 7070 MCNUTT	LA UNION	NM	DONA ANA	88021	31.912	-106.656	3	NO	4	OTHER								0	0	0	0	1	0	1	0	5400	100	300	5000	NO	NO	NULL				1	0	7643391	7/5/2005	30	30	49 CFR SEC 192.619(a)(30)		2	METER SET		5	OTHER	THREADS	1	STEEL						0.75	0.3							3	ABOVE GROUND		11	OTHER OUTSIDE FORCE DAMAGE	"CAR, TRUCK OR OTHER VEHICLE NOT RELATED TO EXCAVATION ACTIVITY"																												NULL				NULL			NULL			NULL																									NULL	NULL																							"GARY G. ROYBAL, P.E."	5056973636	GARY.ROYBAL@NMGCO.COM	"A MOTORIST LOST CONTROL OF THE VEHICLE THEY WERE DRIVING, WENT OFF THE ROADWAY AND ROLLED OVER STRIKING GAS METER SET WHICH RESULTED IN TEH DRIVER BEING HOSPITALIZED.     SUPPLEMENTAL:  NATURAL GAS WAS NOT THE CAUSE OF THE INJURY RESULTING IN HOSPITALIZATION."
2005	13710	20050109	NICOR GAS	1888 FERRY ROAD	NAPERVILLE	DUPAGE	IL	60563	1815	7/9/2005	316 FRANKLIN AVENUE	JOLIET	IL	WILL	60432			3	NO	1	LEAK	3	PUNCTURE	1					0	0	0	0	0	0	0	0	40500	2500	3000	35000	YES	NO	YES	20	4	COMPANY POLICY	2	15	764961	7/9/2005	58	60	49 CFR SEC 192.619(a)(30)		1	MAIN		1	BODY OF PIPE		1	STEEL					1971	1.25	0.14						1971	4	UNDER GROUND		24	OTHER	MISCELLANEOUS																												NULL				NULL			NULL			NULL																									NULL	NULL																			CURRENT FROM A DOWNED POWER LINE ARCED ONTO STEEL MAIN. 				LETICIA QUEZADA	6303882316	LQUEZAD@NICOR.COM	PEOPLE CUTTING DOWN A TREE DROPPED A LARGE BRANCH ON AN OVERHEAD POWER LINE.  THE POWER LINE FELL TO THE GROUND AND ARCED ONTO AN UNDERGROUND STEEL MAIN LOCATED UNDER THE POWER LINE.  NATURAL GAS IGNITED.
2005	13710	20050110	NICOR GAS	1888 FERRY ROAD	NAPERVILLE	DUPAGE	IL	60563	1410	7/10/2005	16656 WINDSOR LANE	LOCKPORT	IL	WILL	60441			3	NO	4	OTHER								0	0	0	0	0	0	0	0	101000	500	500	100000	YES	NO	NULL				2	5	764999	7/10/2005	58	60	TEST PRESSURE	100	2	METER SET		5	OTHER	REGULATOR AND METER	5	OTHER MATERIAL				ALUMIMUN CASE METER	2000									3	ABOVE GROUND		10	OTHER OUTSIDE FORCE DAMAGE	FIRE/EXPLOSION AS PRIMARY CAUSE																												NULL				NULL			NULL			NULL	2	NATURAL																							NULL	NULL																							LETICIA QUEZADA	6303882316	LQUEZAD@NICOR.COM	MULCH FIRE DAMAGED THE REGULATOR AND METER CAUSING A RELEASE OF NATURAL GAS WHICH THEN FUELED THE ON-GOING FIRE.
2005	18416	20050111	SOUTH COAST GAS CO	4076 HWY 1	RACELAND	RACELAND	LA	70394	1139	7/2/2005	4766 HWY 56	CHAUVIN	LA	TERREBONNE	70344			3	NO	2	RUPTURE								0	0	0	0	0	0	0	0	1293	1293	0	0	NULL	NULL	NULL				1	50			60	80			3	SERVICE LINE					1	STEEL														3	ABOVE GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							1	GENERAL PUBLIC				NO				NO			NULL			NULL																									NULL	NULL																							"RHONDA FOLSE, RESOURCE COORDINATOR"	9855375281		
2005	1088	20050112	BALTIMORE GAS AND ELECTRIC COMPANY	1699 LEADENHALL STREET	BALTIMORE	BALTIMORE	MD	21230	1151	7/11/2005	5675 BELAIR RD	BALTIMORE	MD		21206	39.34	76.54	2	NO	1	LEAK	3	PUNCTURE	12					0	0	0	0	0	0	0	0	175000	65000	110000	0	NO	NULL	YES	20	2	PRECAUTIONARY	15	0	765093	7/11/2005	6	10	49 CFR SEC 192.619(a)(30)		1	MAIN					2	CAST/WROUGHT IRON					1924	20	2					UNK	1924	4	UNDER GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							2	GOVERNMENT	5	SEWER		NO				NO	3	PAINT	NULL	1	ACCURATE	YES																									NULL	NULL																						48	MICHAEL GROSSCUP	4102915881	MICHAEL.A.GROSSCUP@BGE.COM	"ON JULY 11, 2005 AT APPROXIMATELY 11:50 AM, A CONTRACTOR WORKING TO INSTALL A NEW 48 INCH SEWER LINE AT BELAIR RD. AND HAMILTON AVE. IN BALTIMORE CITY, STRUCK THE BGE 20"" NATURAL GAS MAIN WITH A HIGHHOE TARMAC.  THE STROKE PRODUCED A HOLE 10"" BY 12"" AND ALSO CAUSED MAIN TO SPLIT APPROXIMATELY 3 FT., RESULTING IN THE RELEASE OF NATURAL GAS.  THE INCIDENT RESULTED IN THE EVACUATION OF 4 BUILDING SHUTTING DOWN BUSINESS FOR THE DAY.  ALSO BELAIR RD. WAS SHUT DOWN FROM 11:50 AM UNTIL 5:00 AM THE NEXT DAY."
2005	18536	20050113	SOUTHWEST GAS CORPORATION	PO BOX 98510	LAS VEGAS	CLARK	NV	891938510	1307	1/27/2005	19TH AVE AND THUNDERBIRD RD.	PHOENIX	AZ	MARICOPA	85023	33.61111	112.09861	3	NO	2	RUPTURE				1	CIRCUMFERENTIAL-SEPARATION			0	0	0	0	0	0	0	0	550000	0	550000	0	NO	NO	YES	19	3	THREAT TO THE PUBLIC	1	26	748456	1/27/2005	40	40	49 CFR SEC 192.619(a)(30)		1	MAIN		5	OTHER	VALVE	2	CAST/WROUGHT IRON					1971	4	0.19	API-5L			143	NORSTROM (LUBE VALVE)	1971	2	UNDER PAVEMENT		15	MATERIAL AND/OR WELD FAILURES	COMPONENT																												NULL				NULL			NULL			NULL						1	VALVE														YES				NO	YES																						45	"JAMES M. DAVIS, SUPERVISOR/DIVISION COMPLIANCE"	6024845324	MIKE.DAVIS@SWGAS.COM	"PL# 2005-5601  ODOR COMPLAINT CALLED IN.  CONSTRUCTION CREW RESPONDED, IDENTIFIED AND ISOLATED LEAK AREA AND SHUT DOWN A SEGMENT OF 4"" MAIN.  LEAK WAS DUE TO A CRACK ON 4"" NORDSTROM LUBE VALVE. OUTAGE OF 11,017 CUSTOMERS CONTRIBUTED TO PROPERTY DAMAGE TOTAL."
